ID,Movie,Year,Time,Rating,Metascore,Profit,Description
641,The Fighter,2010,116,7.8,79,93620000,"Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness."
982,The Fly,1986,96,7.6,79,40460000,A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.
889,The French Connection,1971,104,7.7,94,15630000,"A pair of NYPD detectives in the Narcotics Bureau stumble onto a heroin smuggling ring based in Marseilles, but stopping them and capturing their leaders proves an elusive goal."
685,The Fugitive,1993,130,7.8,87,183880000,"Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal."
837,The Game,1997,129,7.7,61,48320000,"After a wealthy San Francisco banker is given an opportunity to participate in a mysterious game, his life is turned upside down as he begins to question if it might really be a concealed conspiracy to destroy him."
205,The General,1926,67,8.2,80,1030000,"After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines."
594,The Gentlemen,2019,113,7.8,51,115200000,"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him."
788,The Girl Who Leapt Through Time,2006,98,7.7,72,1420000,"A high-school girl named Makoto acquires the power to travel back in time, and decides to use it for her own personal benefits. Little does she know that she is affecting the lives of others just as much as she is her own."
628,The Girl with the Dragon Tattoo,2011,158,7.8,71,102520000,Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander.
639,The Girl with the Dragon Tattoo,2009,152,7.8,76,10100000,A journalist is aided by a young female hacker in his search for the killer of a woman who has been dead for forty years.
2,The Godfather,1972,175,9.2,100,134970000,The aging patriarch of an organized crime dynasty in postwar New York City transfers control of his clandestine empire to his reluctant youngest son.
6,The Godfather: Part II,1974,202,9,90,57300000,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate."
977,The Godfather: Part III,1990,162,7.6,60,66670000,"Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire."
206,The Gold Rush,1925,95,8.2,70,5450000,"A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall."
15,"The Good, the Bad and the Ugly",1966,178,8.8,90,6100000,A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.
873,The Goonies,1985,114,7.7,62,61500000,A group of young misfits called The Goonies discover an ancient map and set out on an adventure to find a legendary pirate's long-lost treasure.
435,The Graduate,1967,106,8,83,104950000,A disillusioned college graduate finds himself torn between his older lover and her daughter.
225,The Grand Budapest Hotel,2014,99,8.1,88,59100000,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge."
331,The Grand Illusion,1937,113,8.1,75,170000,"During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress."
328,The Grapes of Wrath,1940,129,8.1,96,60000,"An Oklahoma family, driven off their farm by the poverty and hopelessness of the Dust Bowl, joins the westward migration to California, suffering the misfortunes of the homeless in the Great Depression."
759,The Great Beauty,2013,141,7.7,86,2850000,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty."
93,The Great Dictator,1940,125,8.4,79,290000,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.
191,The Great Escape,1963,172,8.2,86,12100000,Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.
27,The Green Mile,1999,189,8.6,61,136800000,"The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift."
215,The Handmaiden,2016,145,8.1,84,2010000,"A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her."
776,The Hangover,2009,100,7.7,73,277320000,"Three buddies wake up from a bachelor party in Las Vegas, with no memory of the previous night and the bachelor missing. They make their way around the city in order to find their friend before his wedding."
610,The Hateful Eight,2015,168,7.8,68,54120000,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters."
237,The Help,2011,146,8.1,62,169710000,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis."
313,The Hidden Fortress,1958,126,8.1,89,2400000,"Lured by gold, two greedy peasants unknowingly escort a princess and her general across enemy lines."
644,The Hobbit: An Unexpected Journey,2012,169,7.8,58,303000000,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug."
637,The Hobbit: The Desolation of Smaug,2013,161,7.8,66,258370000,"The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring."
710,The Holy Mountain,1973,114,7.8,76,60000,"In a corrupt, greed-fueled world, a powerful alchemist leads a messianic character and seven materialistic figures to the Holy Mountain, where they hope to achieve enlightenment."
99,The Hunt,2012,115,8.3,77,690000,"A teacher lives a lonely life, all the while struggling over his son's custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie."
444,The Hustler,1961,134,8,90,8280000,An up-and-coming pool player plays a long-time champion in a single high-stakes match.
350,The Imitation Game,2014,114,8,71,91130000,"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life."
386,The Incredibles,2004,115,8,90,261440000,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world."
723,The Innocents,1961,100,7.8,88,2620000,A young governess for two children becomes convinced that the house and grounds are haunted.
674,The Insider,1999,157,7.8,84,28970000,A research chemist comes under personal and professional attack when he decides to appear in a 60 Minutes expos?? on Big Tobacco.
40,The Intouchables,2011,112,8.5,57,13180000,"After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver."
339,The Invisible Guest,2016,106,8,72,31000000,A successful entrepreneur accused of murder and a witness preparation expert have less than three hours to come up with an impregnable defense.
1000,The Invisible Man,1933,71,7.6,87,144500000,"A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane."
631,The Irishman,2019,209,7.8,94,7000000,Hitman Frank Sheeran looks back at the secrets he kept as a loyal member of the Bufalino crime family.
267,The Iron Giant,1999,86,8.1,85,23160000,A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.
990,The Jungle Book,1967,78,7.6,65,141840000,Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.
136,The Kid,1921,68,8.3,72,5450000,"The Tramp cares for an abandoned child, but events put their relationship in jeopardy."
693,The Killer,1989,111,7.8,82,755534,A disillusioned assassin accepts one last hit in hopes of using his earnings to restore vision to a singer he accidentally blinded.
450,The Killing,1956,84,8,91,2000000,Crook Johnny Clay assembles a five-man team to plan and execute a daring racetrack robbery.
700,The Killing Fields,1984,141,7.8,76,34700000,"A journalist is trapped in Cambodia during tyrant Pol Pot's bloody 'Year Zero' cleansing campaign, which claimed the lives of two million 'undesirable' civilians."
703,The King of Comedy,1982,109,7.8,73,2500000,"Rupert Pupkin is a passionate yet unsuccessful comic who craves nothing more than to be in the spotlight and to achieve this, he stalks and kidnaps his idol to take the spotlight for himself."
358,The Kings Speech,2010,118,8,88,138800000,"The story of King George VI, his impromptu ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer."
735,The Lady Vanishes,1938,96,7.8,98,41493,"While travelling in continental Europe, a rich young playgirl realizes that an elderly lady seems to have disappeared from the train."
866,The Last Emperor,1987,163,7.7,76,43980000,The story of the final Emperor of China.
943,The Last King of Scotland,2006,123,7.6,74,17610000,Based on the events of the brutal Ugandan dictator Idi Amin's regime as seen by his personal physician during the 1970s.
852,The Last of the Mohicans,1992,112,7.7,76,75510000,Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.
429,The Last Picture Show,1971,118,8,93,29130000,"In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied North Texas town that is slowly dying, both culturally and economically."
665,The Last Samurai,2003,154,7.8,55,111110000,An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.
396,The Legend of 1900,1998,169,8,58,260000,"A baby boy, discovered in 1900 on an ocean liner, grows into a musical prodigy, never setting foot on land."
771,The Lego Movie,2014,100,7.7,83,257760000,"An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis."
438,The Leopard,1963,186,8,100,1800000,"The Prince of Salina, a noble aristocrat of impeccable integrity, tries to preserve his family and class amid the tumultuous social upheavals of 1860s Sicily."
559,The Lion in Winter,1968,134,7.9,79,22280000,"1183 A.D.: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. When he allows his imprisoned wife Eleanor of Aquitaine out for a Christmas visit, they all variously plot to force him into a decision."
49,The Lion King,1994,88,8.5,88,422780000,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself."
978,The Little Mermaid,1989,83,7.6,88,111540000,A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love.
766,The Little Prince,2015,108,7.7,70,1340000,"A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an extraordinary world where anything is possible, the world of the Little Prince."
76,The Lives of Others,2006,137,8.4,89,11290000,"In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives."
898,The Longest Day,1962,178,7.7,75,39100000,"The events of D-Day, told on a grand scale from both the Allied and German points of view."
13,The Lord of the Rings: The Fellowship of the Ring,2001,178,8.8,92,315540000,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.
4,The Lord of the Rings: The Return of the King,2003,201,9,94,377850000,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.
11,The Lord of the Rings: The Two Towers,2002,179,8.8,87,342550000,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard."
583,The Lost Weekend,1945,101,7.9,75,9460000,The desperate life of a chronic alcoholic is followed through a four-day drinking bout.
616,The Lunchbox,2013,104,7.8,76,4230000,A mistaken delivery in Mumbai's famously efficient lunchbox delivery system connects a young housewife to an older man in the dusk of his life as they build a fantasy world together through notes in the lunchbox.
802,The Machinist,2004,101,7.7,61,1080000,An industrial worker who hasn't slept in a year begins to doubt his own sanity.
809,The Magdalene Sisters,2002,114,7.7,83,4890000,Three young Irish women struggle to maintain their spirits while they endure dehumanizing abuse as inmates of a Magdalene Sisters Asylum.
901,The Magnificent Seven,1960,128,7.7,74,4910000,Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.
461,The Maltese Falcon,1941,100,8,97,2110000,"San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette, with the stakes rising after his partner is murdered."
503,The Man from Earth,2007,87,7.9,71,0,An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he has a longer and stranger past than they can imagine.
770,The Man from Nowhere,2010,119,7.7,70,10000,A quiet pawnshop keeper with a violent past takes on a drug-and-organ trafficking ring in hope of saving the child who is his only friend.
308,The Man Who Shot Liberty Valance,1962,123,8.1,94,8000000,A senator returns to a western town for the funeral of an old friend and tells the story of his origins.
709,The Man Who Would Be King,1975,129,7.8,91,11000000,"Two former British soldiers in 1880s India decide to set themselves up as Kings in Kafiristan, a land where no white man has set foot since Alexander the Great."
566,The Manchurian Candidate,1962,126,7.9,94,7700000,An American POW in the Korean War is brainwashed as an unwitting assassin for an international Communist conspiracy.
342,The Martian,2015,144,8,80,228430000,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue."
17,The Matrix,1999,136,8.7,73,171480000,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence."
297,The Message,1976,177,8.1,72,5000000,This epic historical drama chronicles the life and times of Prophet Muhammad and serves as an introduction to early Islamic history.
911,The Mitchells vs the Machines,2021,114,7.6,81,110000000,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope."
666,The Motorcycle Diaries,2004,126,7.8,75,16760000,The dramatization of a motorcycle road trip Che Guevara went on in his youth that showed him his life's calling.
850,The Muppet Christmas Carol,1992,85,7.7,64,27280000,The Muppet characters tell their version of the classic tale of an old and bitter miser's redemption on Christmas Eve.
979,The Naked Gun: From the Files of Police Squad!,1988,85,7.6,76,78760000,Incompetent police Detective Frank Drebin must foil an attempt to assassinate Queen Elizabeth II.
869,The Name of the Rose,1986,130,7.7,54,7150000,An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.
451,The Night of the Hunter,1955,92,8,99,650000,"A religious fanatic marries a gullible widow whose young children are reluctant to tell him where their real daddy hid the $10,000 he'd stolen in a robbery."
536,The Nightmare Before Christmas,1993,76,7.9,82,75080000,"Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion."
664,The Notebook,2004,123,7.8,53,81000000,"A poor yet passionate young man (Ryan Gosling) falls in love with a rich young woman (Rachel McAdams), giving her a sense of freedom, but they are soon separated because of their social differences."
989,The Odd Couple,1968,105,7.6,86,44530000,"A New Yorker newly separated from his wife moves in with his best friend, a divorced sportswriter, but their ideas of housekeeping and lifestyles are as different as night and day."
962,The Others,2001,104,7.6,74,96520000,A woman who lives in her darkened old family house with her two photosensitive children becomes convinced that the home is haunted.
708,The Outlaw Josey Wales,1976,135,7.8,69,31800000,Missouri farmer Josey Wales joins a Confederate guerrilla unit and winds up on the run from the Union soldiers who murdered his family.
204,The Passion of Joan of Arc,1928,114,8.2,70,20000,"In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions."
758,The Past,2013,130,7.7,85,1330000,"An Iranian man deserts his French wife and her two children to return to his homeland. Meanwhile, his wife starts up a new relationship, a reality her husband confronts upon his wife's request for a divorce."
356,The Perks of Being a Wallflower,2012,103,8,67,17740000,An introvert freshman is taken under the wings of two seniors who welcome him to the real world.
587,The Philadelphia Story,1940,112,7.9,96,3300000,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself."
44,The Pianist,2002,150,8.5,85,32570000,A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.
844,The Postman,1994,108,7.7,81,21850000,"A simple Italian postman learns to love poetry while delivering mail to a famous poet, and then uses this to woo local beauty Beatrice."
42,The Prestige,2006,130,8.5,66,53090000,"After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other."
411,The Princess Bride,1987,98,8,77,30860000,"While home sick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love."
872,The Purple Rose of Cairo,1985,82,7.7,75,10630000,"In New Jersey in 1935, a movie character walks off the screen and into the real world."
371,The Pursuit of Happyness,2006,117,8,64,163570000,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.
905,The Quiet Man,1952,129,7.7,85,10550000,"A retired American boxer returns to the village of his birth in 1920s Ireland, where he falls for a spirited redhead whose brother is contemptuous of their union."
480,The Raid 2,2014,150,7.9,71,2630000,"Only a short time after the first raid, Rama goes undercover with the thugs of Jakarta and plans to bring down the syndicate and uncover the corruption within his police force."
925,The Raid: Redemption,2011,101,7.6,73,4110000,A S.W.A.T. team becomes trapped in a tenement run by a ruthless mobster and his army of killers and thugs.
324,The Red Shoes,1948,135,8.1,80,10900000,A young ballet dancer is torn between the man she loves and her pursuit to become a prima ballerina.
683,The Remains of the Day,1993,134,7.8,86,22950000,A butler who sacrificed body and soul to service in the years leading up to World War II realizes too late how misguided his loyalty was to his lordly employer.
509,The Return,2003,110,7.9,82,500000,"In the Russian wilderness, two brothers face a range of new, conflicting emotions when their father - a man they know only through a single photograph - resurfaces."
355,The Revenant,2015,156,8,76,183640000,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.
702,The Right Stuff,1983,193,7.8,91,21500000,"The U.S. space program's development from the breaking of the sound barrier to selection of the Mercury 7 astronauts, from a group of test pilots with a more seat-of-the-pants approach than the program's more cautious engineers preferred."
452,The Road,1954,108,8,75,27600000,"A care-free girl is sold to a traveling entertainer, consequently enduring physical and emotional pain along the way."
984,The Road Warrior,1981,96,7.6,77,12470000,"In the post-apocalyptic Australian wasteland, a cynical drifter agrees to help a small, gasoline-rich community escape a horde of bandits."
960,The Royal Tenenbaums,2001,110,7.6,76,52360000,The eccentric members of a dysfunctional family reluctantly gather under the same roof for various reasons.
588,The Rules of the Game,1939,110,7.9,75,27364,"A bourgeois life in France at the onset of World War II, as the rich and their poor servants meet up at a French chateau."
543,The Sacrifice,1986,149,7.9,74,300000,"At the dawn of World War III, a man searches for a way to restore peace to the world and finds he must give something in return."
745,The Salesman,2016,124,7.7,85,2400000,"While Ranaa and Emad, a married couple, are participating in a production of ""Death of a Salesman,"" she is assaulted in their new home, which leaves him determined to find the perpetrator over his wife's traumatized objections."
682,The Sandlot,1993,101,7.8,55,32420000,"In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures."
382,The Sea Inside,2004,126,8,74,2090000,"The factual story of Spaniard Ramon Sampedro, who fought a 28 year campaign in favour of euthanasia and his own right to die."
572,The Searchers,1956,119,7.9,94,4800000,An American Civil War veteran embarks on a years-long journey to rescue his niece from the Comanches after the rest of his brother's family is massacred in a raid on their Texas farm.
152,The Secret in Their Eyes,2009,129,8.2,80,6390000,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.
315,The Seventh Seal,1957,96,8.1,88,311212,"A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague."
1,The Shawshank Redemption,1994,142,9.3,81,28340000,"Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency."
87,The Shining,1980,146,8.4,66,44020000,"A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future."
326,The Shop Around the Corner,1940,99,8.1,96,200000,"Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal."
31,The Silence of the Lambs,1991,118,8.6,85,130740000,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims."
171,The Sixth Sense,1999,107,8.2,64,293510000,"A frightened, withdrawn Philadelphia boy who communicates with spirits seeks the help of a disheartened child psychologist."
934,The Skin I Live In,2011,120,7.6,70,3190000,"A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession."
632,The Social Network,2010,120,7.8,95,96960000,"As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea, and by the co-founder who was later squeezed out of the business."
306,The Sound of Music,1965,172,8.1,63,163210000,A young novitiate is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.
955,The Station Agent,2003,89,7.6,81,5740000,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss."
119,The Sting,1973,129,8.3,83,159600000,Two grifters team up to pull off the ultimate con.
393,The Straight Story,1999,112,8,86,6200000,An old man makes a long journey by lawnmower to mend his relationship with an ill brother.
986,The Taking of Pelham One Two Three,1974,104,7.6,68,2490000,"Four armed men hijack a New York City subway car and demand a ransom for the passengers. The city's police are faced with a conundrum: Even if it's paid, how could they get away?"
348,The Tale of The Princess Kaguya,2013,137,8,89,1510000,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthralls all who encounter her, but ultimately she must confront her fate, the punishment for her crime."
571,The Ten Commandments,1956,220,7.9,76,93740000,"Moses, raised as a prince of Egypt in the Pharaoh's household, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people from slavery."
287,The Terminator,1984,107,8.1,84,38400000,"A human soldier is sent from 2029 to 1984 to stop an almost indestructible cyborg killing machine, sent from the same year, which has been programmed to execute a young woman whose unborn son is the key to humanity's future salvation."
753,The Theory of Everything,2014,123,7.7,71,35890000,A look at the relationship between the famous physicist Stephen Hawking and his wife.
590,The Thin Man,1934,91,7.9,86,1400000,"Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it."
967,The Thin Red Line,1998,170,7.6,78,36400000,"Adaptation of James Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War."
182,The Thing,1982,109,8.2,57,13780000,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.
323,The Third Man,1949,93,8.1,97,450000,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime."
201,The Treasure of the Sierra Madre,1948,126,8.2,98,5010000,Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.
777,The Trial of the Chicago 7,2020,129,7.7,76,115709,"The story of 7 people on trial stemming from various charges surrounding the uprising at the 1968 Democratic National Convention in Chicago, Illinois."
814,The Triplets of Belleville,2003,80,7.7,91,7000000,"When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him."
173,The Truman Show,1998,103,8.2,90,125620000,An insurance salesman discovers his whole life is actually a reality TV show.
720,The Umbrellas of Cherbourg,1964,91,7.8,86,30000,A young woman separated from her lover by war faces a life-altering decision.
542,The Untouchables,1987,119,7.9,79,76270000,"During the era of Prohibition in the United States, Federal Agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone and, because of rampant corruption, assembles a small, hand-picked team to help him."
47,The Usual Suspects,1995,106,8.5,77,23340000,"A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup."
865,The Vanishing,1988,107,7.7,76,14500000,"Rex and Saskia, a young couple in love, are on vacation. They stop at a busy service station and Saskia is abducted. After three years and no sign of Saskia, Rex begins receiving letters from the abductor."
876,The Verdict,1982,129,7.7,77,54000000,"An outcast, alcoholic Boston lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling."
309,The Virgin Spring,1960,89,8.1,72,1530000,"In 14th-century Sweden, an innocent yet pampered teenage girl and her family's pregnant and jealous servant set out from their farm to deliver candles to church, but only one returns from events that transpire in the woods along the way."
197,The Wages of Fear,1953,131,8.2,85,22326000,"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe."
485,The Way He Looks,2014,96,7.9,71,100000,"Leonardo is a blind teenager searching for independence. His everyday life, the relationship with his best friend, Giovana, and the way he sees the world change completely with the arrival of Gabriel."
638,The White Ribbon,2009,144,7.8,82,2220000,"Strange events happen in a small village in the north of Germany during the years before World War I, which seem to be ritual punishment. Who is responsible?"
558,The Wild Bunch,1969,135,7.9,97,12060000,"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them."
762,The Wind Rises,2013,126,7.7,83,5210000,"A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II."
329,The Wizard of Oz,1939,102,8.1,92,2080000,"Young Dorothy Gale and her dog are swept away by a tornado from their Kansas farm to the magical Land of Oz, and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes."
159,The Wolf of Wall Street,2013,180,8.2,75,116900000,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government."
658,The Worlds Fastest Indian,2005,127,7.8,68,5130000,"The story of New Zealander Burt Munro, who spent years rebuilding a 1920 Indian motorcycle, which helped him set the land speed world record at Utah's Bonneville Salt Flats in 1967."
498,The Worst Person in the World,2021,128,7.9,90,12700000,"The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is."
495,The Wrestler,2008,109,7.9,80,26240000,"A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle."
162,There Will Be Blood,2007,158,8.2,93,40220000,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business."
789,This Is England,2006,101,7.7,86,330000,"A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit."
546,This Is Spinal Tap,1984,82,7.9,92,4740000,"Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DiBergi on what proves to be a fateful tour."
474,Thor: Ragnarok,2017,130,7.9,74,315060000,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnar??k, the destruction of his world, at the hands of the powerful and ruthless villain Hela."
211,"Three Billboards Outside Ebbing, Missouri",2017,115,8.1,88,54510000,A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.
535,Three Colors: Blue,1993,94,7.9,85,1320000,A woman struggles to find a way to live her life after the death of her husband and child.
276,Three Colors: Red,1994,99,8.1,100,4040000,A model discovers a retired judge is keen on invading people's privacy.
974,Three Colors: White,1994,92,7.6,88,1460000,"After his wife divorces him, a Polish immigrant plots to get even with her."
317,Throne of Blood,1957,110,8.1,79,60353,"A war-hardened general, egged on by his ambitious wife, works to fulfill a prophecy that he would become lord of Spider's Web Castle."
281,Time of the Gypsies,1988,142,8.1,70,280000,"In this luminous tale set in the area around Sarajevo and in Italy, Perhan, an engaging young Romany (gypsy) with telekinetic powers, is seduced by the quick-cash world of petty crime, which threatens to destroy him and those he loves."
528,Titanic,1997,194,7.9,75,659330000,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic."
202,To Be or Not to Be,1942,99,8.2,86,13000000,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy."
729,To Have and Have Not,1944,100,7.8,90,5300000,"During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer."
122,To Kill a Mockingbird,1962,129,8.3,88,601391000,"Atticus Finch, a widowed lawyer in Depression-era Alabama, defends a black man against an undeserved rape charge, and his children against prejudice."
469,Togo,2019,113,7.9,69,0,"The story of Togo, the sled dog who led the 1925 serum run despite being considered too small and weak to lead such an intense race."
659,Tokyo Godfathers,2003,92,7.8,73,130000,"On Christmas Eve, three homeless people living on the streets of Tokyo discover a newborn baby among the trash and set out to find its parents."
196,Tokyo Story,1953,136,8.2,80,92310000,"An old couple visit their children and grandchildren in the city, but receive little attention."
681,Tombstone,1993,130,7.8,50,56510000,"A successful lawman's plans to retire anonymously in Tombstone, Arizona are disrupted by the kind of outlaws he was famous for eliminating."
22,Top Gun: Maverick,2022,130,8.6,78,1495000000,"After more than thirty years of service as one of the Navy's top aviators, Pete Mitchell is where he belongs, pushing the envelope as a courageous test pilot and dodging the advancement in rank that would ground him."
